user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,Name,Favorite_Music,Password,JoinDate,ModifyDate,Grade
6801,Female,42,FR,Student,73,32,0.25,Desktop,0,1,1,Nathan E. Johnson,Pop,Password123!,2022-05-22,2022-07-08,01
6802,Male,33,UK,Premium,54,44,0.5,Web,0,1,0,Levi I. Hernandez,Latin,Password123!,2022-03-25,2022-05-25,01
6803,Other,59,AU,Premium,106,37,0.53,Mobile,0,1,0,Isaac F. Ramirez,Soul,Password123!,2022-06-21,2023-01-30,01
6804,Male,41,CA,Family,140,82,0.43,Mobile,0,1,1,Mason F. Sanchez,Pop,Password123!,2023-07-31,2023-12-08,01
6805,Other,31,CA,Family,200,24,0.15,Desktop,0,1,0,David Z. Gonzalez,Classical,Password123!,2023-04-17,2023-06-25,01
6806,Male,31,IN,Family,274,36,0.13,Desktop,0,1,0,Caleb N. Lee,Reggae,Password123!,2023-09-18,2024-10-03,01
6807,Male,43,IN,Premium,75,43,0.57,Desktop,0,1,1,William V. Martin,Metal,Password123!,2023-01-30,2023-11-08,01
6808,Female,51,PK,Premium,166,77,0.29,Web,0,1,0,Elijah A. Sanchez,R&B,Password123!,2022-05-02,2022-06-21,01
6809,Female,45,AU,Premium,203,88,0.33,Mobile,0,1,0,Benjamin H. Perez,EDM,Password123!,2019-05-16,2020-01-16,01
6810,Female,35,PK,Family,18,35,0.19,Desktop,0,1,0,William A. Harris,Country,Password123!,2024-11-08,2025-08-27,01
6811,Female,17,AU,Family,127,75,0.09,Mobile,0,1,1,Henry N. Sanchez,R&B,Password123!,2023-02-25,2024-03-28,01
6812,Male,32,FR,Student,198,5,0.21,Mobile,0,1,0,Sebastian G. Robinson,House,Password123!,2019-12-17,2020-10-02,01
6813,Other,21,PK,Premium,265,68,0.57,Desktop,0,1,0,Wyatt Y. Jones,Jazz,Password123!,2022-09-14,2023-06-17,01
6814,Male,37,UK,Student,119,57,0.1,Web,0,1,0,Lucas J. Sanchez,Folk,Password123!,2021-12-21,2022-10-15,01
6815,Female,25,AU,Student,55,93,0.58,Mobile,0,1,0,Michael O. Robinson,Rock,Password123!,2018-06-24,2019-02-02,01
6816,Other,56,FR,Free,298,74,0.41,Web,12,0,0,Mason F. Jones,Latin,Password123!,2022-06-07,2022-10-22,01
6817,Other,37,PK,Premium,189,30,0.53,Mobile,0,1,1,Daniel A. Jackson,R&B,Password123!,2021-07-29,2022-05-28,01
6818,Male,31,CA,Free,139,65,0.56,Mobile,9,0,0,David U. Jones,Blues,Password123!,2020-05-26,2021-01-08,01
6819,Other,23,US,Student,167,91,0.22,Mobile,0,1,1,Caleb Q. Robinson,Latin,Password123!,2020-01-04,2021-01-04,01
6820,Other,31,US,Free,19,27,0.53,Mobile,16,0,0,Owen Z. Taylor,R&B,Password123!,2018-10-21,2019-04-19,01
6821,Male,58,AU,Student,298,82,0.36,Desktop,0,1,0,Owen O. Martin,Trap,Password123!,2022-10-29,2023-07-07,01
6822,Other,43,UK,Premium,54,36,0.3,Desktop,0,1,0,Liam X. Martinez,Blues,Password123!,2020-11-09,2021-01-10,01
6823,Male,17,AU,Free,89,15,0.19,Mobile,40,0,1,Benjamin S. Jackson,Classical,Password123!,2019-03-25,2019-10-09,01
6824,Female,33,IN,Premium,57,16,0.08,Web,0,1,0,Noah V. Clark,R&B,Password123!,2024-02-22,2024-12-03,01
6825,Other,32,UK,Family,105,17,0.17,Web,0,1,0,Ethan W. Smith,Hip Hop,Password123!,2024-05-24,2025-05-17,01
6826,Female,19,FR,Premium,85,65,0.01,Desktop,0,1,0,James X. Brown,Latin,Password123!,2023-09-20,2023-12-04,01
6827,Female,47,AU,Premium,144,6,0.46,Mobile,0,1,1,Lucas I. Perez,K-Pop,Password123!,2018-08-03,2019-06-11,01
6828,Male,44,AU,Free,24,95,0.15,Mobile,7,0,0,Theo D. Wilson,Country,Password123!,2024-10-06,2025-05-15,01
6829,Other,33,CA,Student,287,53,0.02,Mobile,0,1,0,Samuel K. White,Alternative,Password123!,2021-05-10,2022-05-10,01
6830,Other,34,UK,Student,32,36,0.48,Desktop,0,1,0,Sebastian M. Smith,Latin,Password123!,2022-02-28,2023-02-14,01
6831,Male,19,CA,Premium,286,26,0.08,Desktop,0,1,0,Jacob F. Lopez,Jazz,Password123!,2023-06-16,2023-07-09,01
6832,Female,47,CA,Family,54,53,0.19,Desktop,0,1,0,William Z. Thomas,Pop,Password123!,2018-07-22,2019-08-22,01
6833,Male,40,FR,Student,14,51,0.04,Mobile,0,1,1,Levi G. Martin,Blues,Password123!,2018-06-10,2018-12-22,01
6834,Male,59,FR,Premium,195,67,0.57,Desktop,0,1,0,Levi P. Taylor,Trap,Password123!,2024-08-03,2024-10-31,01
6835,Female,44,AU,Family,274,49,0.43,Desktop,0,1,0,Henry U. Martinez,Country,Password123!,2018-12-14,2019-01-03,01
6836,Other,41,US,Student,232,94,0.16,Desktop,0,1,0,Mateo I. Brown,Reggae,Password123!,2020-11-21,2021-12-21,01
6837,Other,19,UK,Free,102,34,0.36,Desktop,43,0,0,Joseph B. Wilson,Pop,Password123!,2021-05-18,2022-05-10,01
6838,Male,47,CA,Premium,123,42,0.54,Mobile,0,1,1,Michael O. Brown,House,Password123!,2021-12-15,2022-02-28,01
6839,Female,34,US,Free,171,94,0.03,Web,24,0,0,Isaac L. Wilson,Trap,Password123!,2022-04-15,2023-01-11,01
6840,Other,57,IN,Family,223,19,0.46,Mobile,0,1,0,Daniel D. Wilson,EDM,Password123!,2018-10-19,2019-08-20,01
6841,Other,42,IN,Student,158,21,0.1,Mobile,0,1,1,Logan E. Martinez,Soul,Password123!,2023-10-10,2024-10-27,01
6842,Female,24,FR,Free,161,62,0.2,Desktop,26,0,0,Nathan D. Lewis,Reggae,Password123!,2022-06-12,2023-02-02,01
6843,Female,40,PK,Premium,43,32,0.02,Web,0,1,1,Sebastian E. Lee,Latin,Password123!,2022-12-23,2023-12-03,01
6844,Male,58,PK,Premium,35,4,0.25,Mobile,0,1,0,Daniel Z. Rodriguez,K-Pop,Password123!,2021-10-18,2022-05-10,01
6845,Female,29,CA,Premium,66,30,0.08,Mobile,0,1,0,Sebastian F. Thompson,Jazz,Password123!,2018-05-17,2019-06-16,01
6846,Other,23,PK,Premium,115,13,0.16,Mobile,0,1,0,Elijah Z. Jones,Latin,Password123!,2022-02-12,2022-11-26,01
6847,Female,46,AU,Premium,152,88,0.02,Desktop,0,1,0,Jacob K. Taylor,Jazz,Password123!,2018-07-14,2019-02-04,01
6848,Female,44,DE,Family,44,86,0.56,Mobile,0,1,1,Noah T. Harris,Soul,Password123!,2020-01-01,2020-01-02,01
6849,Other,55,IN,Family,63,11,0.24,Desktop,0,1,1,Benjamin O. Lee,Soul,Password123!,2024-08-29,2025-03-12,01
6850,Other,55,IN,Student,220,35,0.31,Desktop,0,1,0,Elijah K. Rodriguez,Pop,Password123!,2018-02-06,2018-04-25,01
6851,Male,47,PK,Free,32,52,0.33,Desktop,48,0,0,Nathan O. Martin,Blues,Password123!,2023-02-24,2023-09-13,01
6852,Female,24,IN,Free,170,23,0.37,Desktop,23,0,0,William S. Perez,Classical,Password123!,2018-01-26,2018-06-21,01
6853,Female,38,FR,Family,10,10,0.56,Web,0,1,0,Sebastian Q. Lopez,R&B,Password123!,2021-04-12,2021-07-31,01
6854,Other,48,AU,Free,172,63,0.41,Mobile,33,0,0,John A. Hernandez,Latin,Password123!,2018-06-06,2019-06-14,01
6855,Male,47,FR,Free,192,11,0.42,Mobile,44,0,0,Benjamin U. Rodriguez,EDM,Password123!,2020-07-26,2020-08-11,01
6856,Other,46,US,Premium,13,68,0.58,Web,0,1,0,Mason H. Jackson,Country,Password123!,2021-08-08,2022-03-18,01
6857,Other,35,US,Free,234,79,0.44,Desktop,9,0,0,William P. Garcia,Rock,Password123!,2024-03-21,2024-11-24,01
6858,Other,17,US,Free,222,92,0.57,Web,16,0,1,Jacob B. Harris,Metal,Password123!,2022-09-01,2022-11-07,01
6859,Other,52,FR,Family,223,47,0.18,Desktop,0,1,0,Sebastian B. Davis,Indie,Password123!,2022-02-09,2022-09-04,01
6860,Female,41,FR,Free,40,44,0.39,Web,43,0,0,Mason V. Martinez,K-Pop,Password123!,2023-08-27,2023-10-02,01
6861,Male,23,IN,Family,242,14,0.24,Mobile,0,1,0,Mason O. Johnson,Soul,Password123!,2019-03-10,2019-05-07,01
6862,Male,25,UK,Premium,265,36,0.21,Mobile,0,1,0,Nathan Y. Jones,Latin,Password123!,2018-08-05,2018-12-13,01
6863,Female,27,AU,Family,225,48,0.19,Web,0,1,0,Mateo X. Martinez,Indie,Password123!,2021-04-26,2022-04-30,01
6864,Other,25,IN,Family,67,22,0.09,Mobile,0,1,1,Wyatt Q. Jackson,House,Password123!,2018-08-13,2019-01-04,01
6865,Female,50,PK,Family,30,84,0.41,Mobile,0,1,1,Alexander L. Taylor,Reggae,Password123!,2019-06-25,2020-07-23,01
6866,Other,52,FR,Premium,100,3,0.53,Desktop,0,1,0,Sebastian U. Sanchez,Indie,Password123!,2020-11-20,2021-12-25,01
6867,Male,20,PK,Family,148,49,0.04,Web,0,1,0,Sebastian O. Jackson,K-Pop,Password123!,2023-12-18,2024-12-06,01
6868,Male,52,PK,Student,138,45,0.59,Desktop,0,1,0,Logan F. Thompson,Classical,Password123!,2023-01-06,2023-05-19,01
6869,Female,21,AU,Student,297,40,0.23,Web,0,1,0,Owen Z. Thomas,EDM,Password123!,2023-05-28,2023-11-08,01
6870,Other,50,UK,Student,177,53,0.22,Desktop,0,1,0,Sebastian Z. Martin,Pop,Password123!,2024-03-02,2025-03-16,01
6871,Male,48,DE,Premium,202,63,0.54,Desktop,0,1,0,Caleb L. Garcia,Country,Password123!,2018-06-16,2019-01-08,01
6872,Other,48,IN,Premium,134,91,0.14,Desktop,0,1,0,Nathan D. Moore,Soul,Password123!,2018-10-16,2019-05-29,01
6873,Male,39,AU,Student,240,73,0.39,Web,0,1,0,William W. Thompson,Folk,Password123!,2022-03-03,2023-03-07,01
6874,Other,33,IN,Student,71,73,0.21,Desktop,0,1,0,Jackson X. Thomas,Folk,Password123!,2018-01-29,2018-05-31,01
6875,Male,43,IN,Premium,152,76,0.55,Web,0,1,0,Caleb B. Gonzalez,R&B,Password123!,2024-07-21,2024-11-30,01
6876,Female,52,DE,Student,107,89,0.06,Web,0,1,0,William K. Thompson,Country,Password123!,2023-03-15,2023-09-15,01
6877,Other,52,US,Student,102,36,0.45,Mobile,0,1,0,Jackson C. Moore,Jazz,Password123!,2018-12-03,2019-09-12,01
6878,Male,26,PK,Free,14,45,0.31,Desktop,29,0,1,Elijah V. Anderson,Pop,Password123!,2023-04-25,2023-06-17,01
6879,Male,53,PK,Free,213,87,0.6,Web,20,0,0,Mateo G. White,Alternative,Password123!,2024-03-27,2024-05-05,01
6880,Other,21,US,Free,141,4,0.27,Desktop,37,0,1,Jacob G. Thompson,Trap,Password123!,2020-12-21,2021-07-12,01
6881,Male,18,UK,Student,132,92,0.19,Web,0,1,0,Theo A. Perez,Jazz,Password123!,2022-11-15,2023-07-20,01
6882,Female,56,US,Free,227,83,0.44,Web,7,0,0,Nathan O. Jones,R&B,Password123!,2023-01-28,2024-01-12,01
6883,Male,57,AU,Family,284,52,0.35,Web,0,1,0,James E. Thomas,Jazz,Password123!,2023-05-01,2023-07-18,01
6884,Other,22,CA,Student,48,10,0.36,Mobile,0,1,0,William C. Davis,Reggae,Password123!,2024-07-29,2024-08-07,01
6885,Other,54,DE,Free,271,33,0.58,Desktop,8,0,0,John T. Jones,Reggae,Password123!,2023-05-02,2023-11-17,01
6886,Female,38,FR,Student,53,82,0.28,Desktop,0,1,0,Noah C. Jackson,R&B,Password123!,2020-06-08,2020-07-18,01
6887,Female,35,IN,Premium,16,16,0.09,Desktop,0,1,0,Elijah U. Anderson,Classical,Password123!,2024-07-25,2025-04-27,01
6888,Male,46,PK,Student,283,90,0.15,Web,0,1,0,Samuel I. Lee,Pop,Password123!,2021-10-15,2022-03-13,01
6889,Male,48,UK,Free,94,10,0.18,Mobile,9,0,0,Lucas J. Taylor,K-Pop,Password123!,2018-03-19,2018-12-19,01
6890,Female,51,DE,Student,279,93,0.32,Desktop,0,1,0,Wyatt G. Jackson,Metal,Password123!,2022-09-19,2023-08-29,01
6891,Female,48,CA,Free,120,78,0.54,Mobile,41,0,1,Levi B. Lewis,Folk,Password123!,2019-03-14,2020-02-07,01
6892,Male,55,DE,Student,55,1,0.09,Web,0,1,0,Mason S. Sanchez,Reggae,Password123!,2024-08-30,2024-11-03,01
6893,Male,57,IN,Premium,244,36,0.26,Desktop,0,1,0,Liam O. Taylor,Hip Hop,Password123!,2020-01-22,2020-09-23,01
6894,Other,26,FR,Student,199,71,0.25,Desktop,0,1,1,Nathan L. Anderson,Folk,Password123!,2021-05-09,2021-09-03,01
6895,Male,44,PK,Free,67,80,0.07,Desktop,35,0,0,Liam A. Garcia,Indie,Password123!,2020-12-31,2021-02-27,01
6896,Male,20,CA,Family,288,37,0.01,Mobile,0,1,0,John K. Lee,Alternative,Password123!,2023-07-05,2024-03-10,01
6897,Male,42,PK,Premium,92,13,0.09,Mobile,0,1,0,Ethan G. Hernandez,House,Password123!,2024-11-17,2025-09-03,01
6898,Other,23,PK,Premium,160,50,0.2,Web,0,1,0,Caleb K. Lee,House,Password123!,2024-05-12,2025-03-27,01
6899,Male,50,CA,Student,138,11,0.24,Web,0,1,0,Benjamin U. Harris,Classical,Password123!,2023-03-29,2024-01-19,01
6900,Female,54,AU,Family,16,14,0.59,Mobile,0,1,0,David L. Johnson,R&B,Password123!,2024-01-29,2024-04-26,01
6901,Female,18,FR,Free,39,38,0.25,Desktop,41,0,1,Jacob B. Brown,Pop,Password123!,2021-10-10,2022-10-24,01
6902,Female,51,US,Free,214,26,0.24,Web,47,0,0,Joseph U. Thomas,Rock,Password123!,2023-08-13,2024-07-15,01
6903,Other,34,CA,Free,138,36,0.32,Desktop,9,0,0,Levi S. Sanchez,Country,Password123!,2019-11-09,2020-10-13,01
6904,Female,43,DE,Student,30,38,0.18,Web,0,1,0,John D. Anderson,Soul,Password123!,2020-09-06,2021-01-21,01
6905,Female,30,UK,Premium,187,56,0.31,Mobile,0,1,0,Wyatt H. Jones,Blues,Password123!,2019-04-22,2019-06-14,01
6906,Other,57,DE,Student,214,30,0.17,Desktop,0,1,1,Daniel Q. White,Hip Hop,Password123!,2022-04-08,2023-04-10,01
6907,Female,59,US,Premium,238,95,0.12,Desktop,0,1,1,Nathan W. Clark,Folk,Password123!,2021-06-23,2022-01-09,01
6908,Male,50,DE,Student,177,15,0.3,Desktop,0,1,1,Isaac B. Taylor,Folk,Password123!,2024-12-19,2025-10-30,01
6909,Female,58,US,Student,124,4,0.46,Web,0,1,1,Nathan O. Hernandez,Latin,Password123!,2021-05-08,2022-03-20,01
6910,Male,21,FR,Free,126,31,0.46,Desktop,15,0,1,Benjamin F. Ramirez,Hip Hop,Password123!,2021-09-08,2021-12-31,01
6911,Female,28,IN,Premium,115,46,0.56,Desktop,0,1,0,Joseph E. Clark,Trap,Password123!,2019-02-03,2019-11-07,01
6912,Male,52,IN,Free,191,39,0.19,Web,7,0,0,Sebastian J. Gonzalez,Country,Password123!,2018-02-01,2019-01-02,01
6913,Female,27,IN,Premium,264,84,0.4,Web,0,1,0,Mason L. White,Indie,Password123!,2021-10-26,2022-09-14,01
6914,Other,27,CA,Family,83,68,0.21,Web,0,1,1,Jacob S. Jackson,Jazz,Password123!,2023-06-28,2023-10-15,01
6915,Male,40,IN,Free,151,96,0.42,Web,18,0,0,Mason L. Smith,Latin,Password123!,2021-07-10,2022-07-29,01
6916,Male,37,FR,Student,147,72,0.05,Desktop,0,1,1,Theo E. Lopez,Trap,Password123!,2022-04-09,2022-08-05,01
6917,Male,22,CA,Premium,131,10,0.12,Mobile,0,1,0,Theo K. Anderson,Country,Password123!,2023-10-07,2024-08-11,01
6918,Other,32,AU,Student,91,31,0.32,Web,0,1,0,Ethan X. Taylor,Indie,Password123!,2024-10-02,2025-06-22,01
6919,Male,33,FR,Student,62,14,0.04,Web,0,1,0,Logan E. Rodriguez,Reggae,Password123!,2021-04-10,2021-08-23,01
6920,Male,47,US,Student,287,69,0.22,Desktop,0,1,0,Levi Z. Harris,Latin,Password123!,2019-10-29,2020-09-08,01
6921,Female,30,CA,Student,44,30,0.58,Web,0,1,1,William Y. Brown,EDM,Password123!,2020-05-26,2020-10-18,01
6922,Female,52,US,Free,239,59,0.05,Web,8,0,0,Owen I. Moore,Techno,Password123!,2018-05-24,2018-09-05,01
6923,Female,41,US,Premium,132,4,0.35,Mobile,0,1,0,Sebastian T. Taylor,Pop,Password123!,2019-06-17,2019-12-26,01
6924,Female,40,PK,Student,211,43,0.17,Mobile,0,1,1,Logan W. Clark,Blues,Password123!,2023-11-30,2024-07-01,01
6925,Male,58,FR,Free,44,30,0.59,Desktop,18,0,0,Noah A. Miller,Rock,Password123!,2018-10-07,2019-01-25,01
6926,Other,41,AU,Student,207,40,0.37,Desktop,0,1,0,Ethan D. Davis,Jazz,Password123!,2020-03-31,2021-04-05,01
6927,Female,52,DE,Premium,99,5,0.19,Desktop,0,1,0,Samuel Y. Davis,Techno,Password123!,2022-08-11,2023-07-17,01
6928,Other,37,DE,Premium,292,15,0.48,Mobile,0,1,0,Nathan R. Wilson,R&B,Password123!,2021-02-12,2021-05-25,01
6929,Male,21,PK,Student,156,55,0.34,Desktop,0,1,0,Noah L. Lee,R&B,Password123!,2021-01-26,2021-06-10,01
6930,Male,40,CA,Free,26,81,0.45,Desktop,7,0,1,Nathan P. Robinson,Techno,Password123!,2019-05-17,2020-01-08,01
6931,Female,25,IN,Free,139,49,0.5,Desktop,14,0,0,Noah Y. Sanchez,Reggae,Password123!,2021-11-25,2022-09-11,01
6932,Female,35,CA,Premium,267,30,0.59,Desktop,0,1,0,Mateo T. Brown,Hip Hop,Password123!,2020-12-08,2021-09-19,01
6933,Male,51,UK,Premium,174,58,0.15,Web,0,1,0,Alexander H. Johnson,Trap,Password123!,2019-06-18,2019-08-27,01
6934,Other,52,UK,Student,135,10,0.47,Desktop,0,1,1,Noah T. Martinez,Latin,Password123!,2019-04-25,2020-04-24,01
6935,Male,18,UK,Student,195,99,0.3,Desktop,0,1,1,Nathan G. Harris,Metal,Password123!,2022-04-02,2023-03-25,01
6936,Female,32,PK,Student,242,9,0.43,Mobile,0,1,0,William Q. Robinson,Folk,Password123!,2023-04-06,2024-05-09,01
6937,Female,56,FR,Free,149,6,0.48,Web,39,0,0,Wyatt N. Miller,Blues,Password123!,2019-05-11,2019-09-19,01
6938,Other,16,IN,Family,220,4,0.6,Desktop,0,1,1,Wyatt C. Thompson,Latin,Password123!,2022-09-20,2023-01-29,01
6939,Female,38,PK,Premium,55,75,0.12,Web,0,1,0,Mateo L. Moore,Pop,Password123!,2022-10-15,2023-07-04,01
6940,Female,20,FR,Student,179,67,0.49,Web,0,1,1,Henry Q. Taylor,Indie,Password123!,2022-10-28,2023-04-16,01
6941,Male,20,DE,Free,142,95,0.6,Web,29,0,1,Jacob K. Wilson,R&B,Password123!,2021-09-26,2022-01-30,01
6942,Female,41,IN,Free,119,91,0.14,Mobile,41,0,1,Isaac G. Johnson,Indie,Password123!,2021-09-16,2022-07-21,01
6943,Male,54,CA,Student,77,8,0.44,Mobile,0,1,0,Samuel Z. Ramirez,K-Pop,Password123!,2024-05-29,2024-09-02,01
6944,Male,26,DE,Family,241,54,0.35,Desktop,0,1,0,Theo N. Lopez,R&B,Password123!,2018-05-02,2018-05-23,01
6945,Other,22,DE,Family,112,29,0.29,Mobile,0,1,1,Daniel Q. Taylor,Rock,Password123!,2023-05-16,2024-02-24,01
6946,Male,34,CA,Free,140,43,0.35,Web,18,0,1,Mateo M. Gonzalez,Soul,Password123!,2023-08-16,2023-11-12,01
6947,Other,28,FR,Student,187,16,0.21,Web,0,1,0,Noah Z. Wilson,Techno,Password123!,2021-12-30,2022-07-11,01
6948,Other,57,CA,Free,118,65,0.52,Desktop,22,0,0,Levi X. Gonzalez,Pop,Password123!,2022-07-10,2023-07-01,01
6949,Male,57,PK,Student,33,63,0.18,Desktop,0,1,0,Sebastian A. Martinez,Pop,Password123!,2021-12-07,2022-11-26,01
6950,Other,59,AU,Family,279,25,0.35,Web,0,1,1,Mateo V. Sanchez,Soul,Password123!,2018-03-06,2019-01-13,01
6951,Other,34,DE,Student,11,57,0.52,Mobile,0,1,0,Benjamin D. Davis,Metal,Password123!,2019-05-02,2020-02-22,01
6952,Other,31,CA,Student,241,27,0.08,Web,0,1,0,Caleb N. Davis,Jazz,Password123!,2023-06-26,2024-04-15,01
6953,Female,30,UK,Free,28,86,0.26,Desktop,42,0,1,Mateo I. Sanchez,Pop,Password123!,2019-08-14,2020-02-10,01
6954,Other,36,AU,Family,86,85,0.46,Web,0,1,0,Owen E. Moore,Techno,Password123!,2024-03-04,2025-03-25,01
6955,Female,21,IN,Family,170,5,0.48,Desktop,0,1,0,John J. Harris,Jazz,Password123!,2022-04-23,2022-10-02,01
6956,Other,19,US,Free,270,35,0.2,Mobile,22,0,0,Theo H. Smith,R&B,Password123!,2019-08-13,2020-02-15,01
6957,Female,57,UK,Free,234,32,0.14,Web,44,0,0,Lucas T. Clark,R&B,Password123!,2018-07-21,2018-12-10,01
6958,Female,17,IN,Student,266,52,0.41,Desktop,0,1,0,Lucas H. Jones,Metal,Password123!,2019-07-04,2020-01-12,01
6959,Other,43,US,Student,75,72,0.57,Mobile,0,1,0,Logan U. Martin,EDM,Password123!,2022-09-01,2022-10-06,01
6960,Female,41,IN,Family,259,50,0.07,Web,0,1,0,Sebastian Z. Thompson,House,Password123!,2019-01-12,2019-05-18,01
6961,Male,46,PK,Family,270,14,0.05,Mobile,0,1,1,Nathan Z. Robinson,R&B,Password123!,2024-09-22,2024-10-17,01
6962,Other,44,DE,Family,173,36,0.52,Web,0,1,0,Alexander Z. Miller,Hip Hop,Password123!,2023-05-22,2024-03-13,01
6963,Other,39,US,Family,240,59,0.22,Desktop,0,1,0,Benjamin T. White,Soul,Password123!,2019-12-28,2020-12-09,01
6964,Other,39,PK,Free,36,9,0.58,Desktop,25,0,0,Ethan A. Brown,Rock,Password123!,2021-10-08,2022-06-01,01
6965,Other,50,IN,Premium,26,68,0.09,Mobile,0,1,0,Benjamin Z. Sanchez,Folk,Password123!,2021-02-12,2022-02-08,01
6966,Male,27,AU,Premium,247,13,0.34,Desktop,0,1,0,Joseph X. Brown,Hip Hop,Password123!,2021-08-27,2022-01-06,01
6967,Male,35,FR,Student,214,83,0.45,Desktop,0,1,1,Mason Q. Moore,Classical,Password123!,2018-12-14,2019-02-06,01
6968,Male,54,UK,Family,11,40,0.52,Web,0,1,0,Caleb F. Rodriguez,Hip Hop,Password123!,2022-06-10,2023-03-11,01
6969,Male,59,CA,Free,254,60,0.25,Mobile,41,0,0,Owen P. Jones,Blues,Password123!,2020-04-24,2021-03-17,01
6970,Other,25,DE,Free,292,87,0.04,Web,44,0,0,Sebastian Q. Garcia,Alternative,Password123!,2022-08-03,2022-12-02,01
6971,Female,26,FR,Premium,213,78,0.14,Web,0,1,0,John O. Rodriguez,Alternative,Password123!,2023-02-22,2024-03-03,01
6972,Other,49,IN,Student,137,75,0.5,Desktop,0,1,1,Mateo X. Hernandez,Country,Password123!,2019-12-05,2020-09-11,01
6973,Female,49,PK,Family,238,63,0.57,Mobile,0,1,0,David P. Ramirez,Reggae,Password123!,2019-10-24,2020-10-24,01
6974,Female,49,IN,Premium,174,59,0.37,Desktop,0,1,1,Mason T. Lewis,Country,Password123!,2020-04-05,2020-07-29,01
6975,Female,36,IN,Free,278,67,0.46,Desktop,22,0,0,Noah E. Anderson,EDM,Password123!,2019-06-26,2020-01-11,01
6976,Male,45,US,Family,162,28,0.23,Web,0,1,0,Sebastian J. Miller,Blues,Password123!,2024-08-11,2024-10-30,01
6977,Other,27,AU,Family,217,95,0.34,Web,0,1,0,John V. Jones,Country,Password123!,2021-06-06,2021-11-01,01
6978,Other,39,FR,Student,264,21,0.14,Mobile,0,1,1,Alexander K. Lopez,Classical,Password123!,2020-05-10,2020-12-30,01
6979,Other,25,US,Free,79,16,0.55,Desktop,32,0,0,Henry L. Gonzalez,Soul,Password123!,2024-10-23,2025-05-14,01
6980,Female,40,CA,Premium,23,7,0.49,Mobile,0,1,0,Oliver M. White,House,Password123!,2018-06-01,2018-06-26,01
6981,Male,44,UK,Premium,262,43,0.31,Desktop,0,1,0,William E. Gonzalez,Reggae,Password123!,2020-03-15,2020-07-05,01
6982,Male,29,CA,Family,191,43,0.11,Desktop,0,1,0,Caleb O. Lewis,Hip Hop,Password123!,2018-08-16,2019-03-16,01
6983,Other,48,FR,Student,88,31,0.05,Desktop,0,1,0,Noah U. Thomas,Hip Hop,Password123!,2019-10-14,2020-09-08,01
6984,Male,41,PK,Premium,204,65,0.44,Desktop,0,1,0,Wyatt U. Gonzalez,Country,Password123!,2020-04-03,2020-11-24,01
6985,Other,30,IN,Family,92,37,0.39,Web,0,1,0,Samuel Z. Clark,Folk,Password123!,2024-06-11,2025-06-05,01
6986,Male,35,FR,Free,61,86,0.52,Web,19,0,0,Nathan L. Perez,Classical,Password123!,2019-04-15,2020-03-01,01
6987,Female,28,AU,Free,269,4,0.39,Web,29,0,0,Alexander H. Davis,Rock,Password123!,2022-11-12,2023-06-03,01
6988,Other,36,PK,Free,298,51,0.57,Web,39,0,1,Mason S. Jones,Hip Hop,Password123!,2023-10-22,2024-04-02,01
6989,Other,57,PK,Premium,291,96,0.06,Mobile,0,1,0,Sebastian N. Lee,Latin,Password123!,2019-11-05,2020-04-18,01
6990,Other,41,FR,Family,59,20,0.12,Desktop,0,1,1,Samuel L. Ramirez,Soul,Password123!,2024-03-18,2025-04-13,01
6991,Male,23,CA,Family,288,25,0.2,Mobile,0,1,0,Owen H. White,Metal,Password123!,2024-08-15,2024-09-09,01
6992,Male,37,PK,Free,255,39,0.23,Mobile,49,0,0,Sebastian O. Martinez,Folk,Password123!,2018-07-23,2019-01-09,01
6993,Male,50,CA,Free,80,76,0.39,Mobile,47,0,1,Ethan I. Johnson,Rock,Password123!,2023-07-02,2023-08-19,01
6994,Other,54,PK,Student,199,17,0.37,Web,0,1,0,Caleb R. White,R&B,Password123!,2019-06-18,2019-09-17,01
6995,Other,53,UK,Student,11,92,0.49,Web,0,1,0,Henry L. Williams,Soul,Password123!,2023-07-16,2024-06-05,01
6996,Female,16,US,Premium,93,19,0.26,Desktop,0,1,0,Sebastian K. Lee,House,Password123!,2019-04-09,2019-08-30,01
6997,Female,58,US,Premium,122,61,0.2,Mobile,0,1,1,Joseph E. Miller,Blues,Password123!,2023-08-06,2024-07-18,01
6998,Other,51,AU,Free,220,70,0.34,Web,44,0,0,Mason I. Moore,Techno,Password123!,2024-02-26,2025-03-19,01
6999,Male,16,US,Student,49,47,0.38,Web,0,1,0,Levi J. Gonzalez,Indie,Password123!,2018-11-03,2018-12-01,01
7000,Male,37,UK,Free,100,89,0.11,Web,13,0,0,Levi A. Thompson,Rock,Password123!,2018-01-10,2018-04-23,01
7001,Female,49,UK,Student,57,47,0.15,Desktop,0,1,0,Owen P. Robinson,Alternative,Password123!,2022-02-08,2023-03-03,01
7002,Other,31,IN,Free,148,93,0.55,Desktop,8,0,0,Nathan G. Clark,EDM,Password123!,2018-11-05,2019-06-23,01
7003,Other,33,AU,Family,244,54,0.43,Web,0,1,0,Isaac N. Lee,R&B,Password123!,2024-07-20,2024-10-11,01
7004,Other,37,PK,Premium,116,65,0.3,Mobile,0,1,0,Theo I. Lopez,EDM,Password123!,2022-06-01,2022-07-12,01
